epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
283,1378.89,0.40827,0.56203,0.28223,0.83665,0.99473,1,0.995,0.91889,0.99473,1,0.995,0.88504,0.73402,0.71218,0.41527,0.99392,0.00011569,0.00011569,0.00011569
284,1383.65,0.41646,0.50897,0.29704,0.81334,0.99483,1,0.995,0.92421,0.99483,1,0.995,0.88462,0.6705,0.69557,0.35959,0.96085,0.000110189,0.000110189,0.000110189
285,1388.68,0.3891,0.5038,0.27268,0.83381,0.9947,1,0.995,0.92372,0.9947,1,0.995,0.88661,0.66911,0.70276,0.33045,0.95831,0.000104688,0.000104688,0.000104688
286,1393.7,0.42037,0.61776,0.28558,0.83595,0.99448,1,0.995,0.92279,0.99448,1,0.995,0.88724,0.71272,0.72511,0.34241,0.97608,9.91865e-05,9.91865e-05,9.91865e-05
287,1398.64,0.40924,0.55047,0.27791,0.81291,0.99441,1,0.995,0.92,0.99441,1,0.995,0.88692,0.71714,0.74364,0.33591,0.97844,9.36854e-05,9.36854e-05,9.36854e-05
288,1403.47,0.38469,0.53324,0.27425,0.81408,0.99447,1,0.995,0.92354,0.99447,1,0.995,0.88966,0.69368,0.75113,0.34678,0.96665,8.81843e-05,8.81843e-05,8.81843e-05
289,1408.48,0.38577,0.52767,0.28001,0.84882,0.99435,1,0.995,0.9178,0.99435,1,0.995,0.8877,0.66765,0.75387,0.33429,0.95693,8.26832e-05,8.26832e-05,8.26832e-05
290,1413.21,0.36508,0.49212,0.25746,0.82426,0.99421,1,0.995,0.91972,0.99421,1,0.995,0.88562,0.64223,0.75351,0.32199,0.94744,7.71821e-05,7.71821e-05,7.71821e-05
291,1448.8,0.39658,0.55362,0.27254,0.83729,0.99428,1,0.995,0.92137,0.99428,1,0.995,0.88331,0.66122,0.75329,0.31722,0.9521,7.1681e-05,7.1681e-05,7.1681e-05
292,1453.15,0.35566,0.51305,0.26194,0.8174,0.99435,1,0.995,0.92312,0.99435,1,0.995,0.88255,0.71017,0.76454,0.31434,0.97095,6.61799e-05,6.61799e-05,6.61799e-05
293,1457.51,0.3518,0.51239,0.2535,0.82917,0.99444,1,0.995,0.92309,0.99444,1,0.995,0.88286,0.7315,0.76755,0.31352,0.98158,6.06788e-05,6.06788e-05,6.06788e-05
294,1462.24,0.38374,0.51999,0.28504,0.82347,0.99456,1,0.995,0.92206,0.99456,1,0.995,0.88216,0.73176,0.76603,0.29721,0.98227,5.51777e-05,5.51777e-05,5.51777e-05
295,1466.81,0.36821,0.48957,0.26201,0.81041,0.99464,1,0.995,0.92005,0.99464,1,0.995,0.8825,0.69498,0.75406,0.30765,0.9649,4.96766e-05,4.96766e-05,4.96766e-05
296,1471.43,0.34945,0.51815,0.25095,0.81845,0.99467,1,0.995,0.92265,0.99467,1,0.995,0.88543,0.66892,0.74471,0.28682,0.95531,4.41755e-05,4.41755e-05,4.41755e-05
297,1476,0.35677,0.55693,0.25369,0.82879,0.99468,1,0.995,0.92313,0.99468,1,0.995,0.88954,0.65207,0.7348,0.29135,0.95013,3.86744e-05,3.86744e-05,3.86744e-05
298,1480.63,0.35447,0.49833,0.25022,0.81797,0.9947,1,0.995,0.9233,0.9947,1,0.995,0.8876,0.6441,0.73265,0.27875,0.94764,3.31733e-05,3.31733e-05,3.31733e-05
299,1485.19,0.40306,0.55365,0.26396,0.86066,0.99465,1,0.995,0.92263,0.99465,1,0.995,0.88191,0.64578,0.73224,0.28071,0.94844,2.76722e-05,2.76722e-05,2.76722e-05
300,1489.9,0.36976,0.58881,0.26173,0.82014,0.99458,1,0.995,0.92119,0.99458,1,0.995,0.88326,0.64623,0.73065,0.28343,0.94886,2.21711e-05,2.21711e-05,2.21711e-05
