epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,277.507,0.81939,1.11094,0.60746,0.94312,0.85554,0.9846,0.91045,0.75842,0.85554,0.9846,0.91045,0.66044,0.77888,1.36864,0.59153,0.93904,0.0011499,0.0011499,0.0011499
96,280.142,0.79659,0.95194,0.61935,0.89518,0.86288,0.9509,0.98111,0.82129,0.86288,0.9509,0.98111,0.72269,0.77597,1.35432,0.579,0.94219,0.0011444,0.0011444,0.0011444
97,282.729,0.74277,0.97131,0.57102,0.89042,0.96027,0.95816,0.995,0.82734,0.96027,0.95816,0.995,0.75094,0.78612,1.25309,0.55488,0.94478,0.00113889,0.00113889,0.00113889
98,285.394,0.7272,0.97634,0.59709,0.88568,0.98032,1,0.995,0.86584,0.98032,1,0.995,0.82948,0.72976,1.07573,0.5224,0.91729,0.00113339,0.00113339,0.00113339
99,288.048,0.68802,0.96496,0.54596,0.87142,0.98397,1,0.995,0.85508,0.98397,1,0.995,0.83417,0.7263,1.03177,0.53409,0.91025,0.00112789,0.00112789,0.00112789
100,290.673,0.69177,0.94363,0.52538,0.87644,0.98862,1,0.995,0.83988,0.98862,1,0.995,0.81163,0.75375,1.03823,0.52694,0.92073,0.00112239,0.00112239,0.00112239
101,293.238,0.74247,1.09167,0.55717,0.89847,0.98822,1,0.995,0.84615,0.98822,1,0.995,0.81404,0.74848,1.026,0.51816,0.92026,0.00111689,0.00111689,0.00111689
102,295.843,0.7173,0.90514,0.53492,0.89104,0.98623,1,0.995,0.86478,0.98623,1,0.995,0.81494,0.68673,1.08752,0.48969,0.90305,0.00111139,0.00111139,0.00111139
103,298.521,0.65145,0.77669,0.49698,0.87123,0.98484,1,0.995,0.85624,0.98484,1,0.995,0.83931,0.7148,1.03705,0.47926,0.91459,0.00110589,0.00110589,0.00110589
104,301.123,0.70623,0.97216,0.52749,0.8866,0.98451,1,0.995,0.88106,0.98451,1,0.995,0.84752,0.65029,1.01817,0.45996,0.88702,0.00110039,0.00110039,0.00110039
105,303.704,0.61668,0.79494,0.505,0.86221,0.98514,1,0.995,0.891,0.98514,1,0.995,0.87041,0.60271,0.99207,0.44629,0.87449,0.00109489,0.00109489,0.00109489
106,306.324,0.66561,0.81572,0.52046,0.87612,0.98617,1,0.995,0.87863,0.98617,1,0.995,0.83867,0.63992,0.96294,0.46388,0.88454,0.00108938,0.00108938,0.00108938
107,308.897,0.76296,1.02179,0.57566,0.88929,0.98181,1,0.995,0.90757,0.98181,1,0.995,0.84688,0.63629,0.96732,0.44541,0.88319,0.00108388,0.00108388,0.00108388
108,311.579,0.71417,0.88659,0.53737,0.88432,0.98179,1,0.995,0.90868,0.98179,1,0.995,0.85714,0.64006,1.02732,0.44208,0.88459,0.00107838,0.00107838,0.00107838
109,314.179,0.66714,0.82696,0.48303,0.86731,0.98435,1,0.995,0.90289,0.98435,1,0.995,0.85736,0.64855,1.05737,0.42767,0.88594,0.00107288,0.00107288,0.00107288
110,316.804,0.70922,0.95762,0.51114,0.88847,0.98918,1,0.995,0.86352,0.98918,1,0.995,0.8256,0.67981,1.10113,0.43327,0.89528,0.00106738,0.00106738,0.00106738
111,319.396,0.67572,0.9163,0.48946,0.90073,0.99254,1,0.995,0.87971,0.99254,1,0.995,0.84096,0.63393,1.03781,0.42388,0.88752,0.00106188,0.00106188,0.00106188
112,322.121,0.65638,0.84871,0.47993,0.88427,0.99278,1,0.995,0.89745,0.99278,1,0.995,0.83794,0.62476,0.96336,0.42617,0.8852,0.00105638,0.00105638,0.00105638
113,324.76,0.61702,0.82389,0.47908,0.87134,0.99433,1,0.995,0.89448,0.99433,1,0.995,0.83715,0.63838,1.00011,0.42565,0.89125,0.00105088,0.00105088,0.00105088
114,327.41,0.67539,0.87315,0.50342,0.90196,0.99155,1,0.995,0.88958,0.99155,1,0.995,0.83205,0.67611,1.01519,0.44271,0.89969,0.00104538,0.00104538,0.00104538
115,330.019,0.6828,0.87249,0.49528,0.87737,0.9849,1,0.995,0.87115,0.9849,1,0.995,0.83503,0.68226,1.05875,0.45608,0.89826,0.00103987,0.00103987,0.00103987
116,332.692,0.71911,0.87023,0.55234,0.87762,0.99134,1,0.995,0.85858,0.99134,1,0.995,0.79465,0.73973,1.26041,0.49492,0.92922,0.00103437,0.00103437,0.00103437
117,335.339,0.66108,0.78742,0.53447,0.86867,0.99516,1,0.995,0.86553,0.99516,1,0.995,0.80663,0.75845,1.25411,0.49508,0.93733,0.00102887,0.00102887,0.00102887
118,337.985,0.67246,0.93176,0.49916,0.88863,0.98289,1,0.995,0.85312,0.98289,1,0.995,0.83502,0.72693,1.06194,0.47749,0.91375,0.00102337,0.00102337,0.00102337
119,340.658,0.71583,0.85119,0.51714,0.89457,0.98168,1,0.995,0.86619,0.98168,1,0.995,0.8381,0.71247,1.07337,0.45767,0.9043,0.00101787,0.00101787,0.00101787
120,343.342,0.71926,0.86241,0.49271,0.88269,0.97657,0.99961,0.995,0.87462,0.97657,0.99961,0.995,0.84915,0.72337,1.00073,0.46317,0.9118,0.00101237,0.00101237,0.00101237
121,345.989,0.73502,0.88421,0.52253,0.86329,0.98049,1,0.995,0.89922,0.98049,1,0.995,0.85925,0.70318,0.96859,0.46022,0.90521,0.00100687,0.00100687,0.00100687
122,348.71,0.72497,0.98036,0.52573,0.87963,0.98501,1,0.995,0.8836,0.98501,1,0.995,0.86197,0.68208,0.92787,0.45654,0.89323,0.00100137,0.00100137,0.00100137
123,351.35,0.67725,0.94655,0.50005,0.89176,0.99297,1,0.995,0.88855,0.99297,1,0.995,0.85775,0.65197,0.94496,0.44661,0.88634,0.000995866,0.000995866,0.000995866
124,353.958,0.67793,0.79269,0.50447,0.85963,0.99229,1,0.995,0.89383,0.99229,1,0.995,0.84142,0.65932,0.93404,0.44066,0.88793,0.000990365,0.000990365,0.000990365
