epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,311.479,0.6035,0.7882,0.44087,0.88116,0.99459,1,0.995,0.86629,0.99459,1,0.995,0.84002,0.55109,0.78685,0.37247,0.88826,0.00138644,0.00138644,0.00138644
53,317.48,0.67179,0.85735,0.46234,0.89615,0.99552,1,0.995,0.84314,0.99552,1,0.995,0.83334,0.58714,0.82361,0.40252,0.89559,0.00138094,0.00138094,0.00138094
54,323.498,0.63306,0.81376,0.45025,0.89773,0.99528,1,0.995,0.8646,0.99528,1,0.995,0.83871,0.56439,0.73233,0.36189,0.882,0.00137544,0.00137544,0.00137544
55,329.612,0.59796,0.74616,0.41767,0.87739,0.99498,1,0.995,0.86087,0.99498,1,0.995,0.84075,0.61167,0.68773,0.39656,0.91348,0.00136994,0.00136994,0.00136994
56,335.714,0.61427,0.81486,0.44814,0.87992,0.99438,1,0.995,0.8778,0.99438,1,0.995,0.83648,0.55792,0.69605,0.37167,0.87789,0.00136444,0.00136444,0.00136444
57,341.633,0.61537,0.77653,0.44244,0.89027,0.99594,1,0.995,0.86121,0.99594,1,0.995,0.8428,0.57295,0.65265,0.36688,0.88728,0.00135894,0.00135894,0.00135894
58,347.621,0.57237,0.6853,0.41602,0.86166,0.99447,1,0.995,0.85986,0.99447,1,0.995,0.84689,0.5551,0.671,0.39469,0.87952,0.00135344,0.00135344,0.00135344
59,353.695,0.61307,0.75421,0.42725,0.8849,0.99215,1,0.995,0.85563,0.99215,1,0.995,0.84398,0.56146,0.76566,0.36044,0.88673,0.00134794,0.00134794,0.00134794
60,359.833,0.59995,0.72793,0.41976,0.87641,0.99621,1,0.995,0.85163,0.99621,1,0.995,0.85209,0.59594,0.71513,0.37502,0.89686,0.00134244,0.00134244,0.00134244
61,365.806,0.60663,0.71471,0.44117,0.88214,0.99596,1,0.995,0.85706,0.99596,1,0.995,0.8483,0.6037,0.75243,0.37182,0.90168,0.00133693,0.00133693,0.00133693
62,371.696,0.55304,0.68255,0.40501,0.86977,0.9949,1,0.995,0.86638,0.9949,1,0.995,0.84829,0.54514,0.73248,0.37314,0.87073,0.00133143,0.00133143,0.00133143
63,377.831,0.61667,0.73885,0.44217,0.87676,0.99196,1,0.995,0.87054,0.99196,1,0.995,0.84243,0.55055,0.68745,0.35591,0.87742,0.00132593,0.00132593,0.00132593
64,383.887,0.59048,0.71932,0.43787,0.89048,0.98718,1,0.99471,0.85343,0.98718,1,0.99471,0.83989,0.62895,0.71531,0.39112,0.8995,0.00132043,0.00132043,0.00132043
65,389.78,0.59689,0.71284,0.43756,0.88622,0.99402,1,0.995,0.87009,0.99402,1,0.995,0.86284,0.55503,0.69719,0.35522,0.8812,0.00131493,0.00131493,0.00131493
66,395.929,0.57946,0.68172,0.42233,0.8715,0.96747,1,0.995,0.85555,0.96747,1,0.995,0.83905,0.56597,0.70013,0.46745,0.87183,0.00130943,0.00130943,0.00130943
67,401.969,0.53868,0.62455,0.41444,0.86187,0.92062,0.98959,0.99455,0.84951,0.92062,0.98959,0.99455,0.84711,0.54331,0.69483,0.42293,0.87275,0.00130393,0.00130393,0.00130393
68,408.034,0.56609,0.6591,0.41621,0.87216,0.99443,1,0.995,0.87144,0.99443,1,0.995,0.86822,0.52523,0.64348,0.34814,0.86511,0.00129843,0.00129843,0.00129843
69,414.137,0.58418,0.71831,0.42005,0.8838,0.99596,1,0.995,0.85542,0.99596,1,0.995,0.84398,0.5757,0.72315,0.38356,0.87856,0.00129293,0.00129293,0.00129293
70,420.324,0.58344,0.68516,0.41741,0.86181,0.99553,1,0.995,0.8712,0.99553,1,0.995,0.8628,0.54951,0.62266,0.35132,0.87397,0.00128742,0.00128742,0.00128742
71,426.357,0.6205,0.69424,0.42963,0.87462,0.99674,1,0.995,0.87631,0.99674,1,0.995,0.86226,0.52228,0.66284,0.34105,0.86657,0.00128192,0.00128192,0.00128192
72,432.476,0.55988,0.68462,0.39912,0.86564,0.9974,1,0.995,0.86768,0.9974,1,0.995,0.85667,0.55297,0.64662,0.34333,0.88177,0.00127642,0.00127642,0.00127642
73,438.538,0.57318,0.69199,0.40315,0.85354,0.99675,1,0.995,0.87284,0.99675,1,0.995,0.85692,0.53808,0.69927,0.34245,0.86885,0.00127092,0.00127092,0.00127092
74,444.679,0.58408,0.66776,0.40501,0.87096,0.9969,1,0.995,0.88377,0.9969,1,0.995,0.8687,0.52774,0.63149,0.33688,0.86816,0.00126542,0.00126542,0.00126542
75,452.664,0.53755,0.67326,0.39051,0.87271,0.99642,1,0.995,0.88114,0.99642,1,0.995,0.86245,0.53207,0.66637,0.32179,0.87541,0.00125992,0.00125992,0.00125992
76,459.414,0.556,0.65726,0.38641,0.85391,0.99432,1,0.995,0.85355,0.99432,1,0.995,0.84617,0.62032,0.70316,0.36714,0.88966,0.00125442,0.00125442,0.00125442
77,465.789,0.63131,0.71875,0.43594,0.86494,0.99692,1,0.995,0.87498,0.99692,1,0.995,0.8632,0.58134,0.66071,0.35254,0.87568,0.00124892,0.00124892,0.00124892
78,472.33,0.59198,0.65499,0.41032,0.86405,0.99538,1,0.995,0.87686,0.99538,1,0.995,0.84994,0.58176,0.69554,0.35845,0.89767,0.00124342,0.00124342,0.00124342
79,478.835,0.58786,0.62805,0.40367,0.86305,0.99571,1,0.995,0.85834,0.99571,1,0.995,0.82486,0.57687,0.68454,0.36596,0.89326,0.00123791,0.00123791,0.00123791
80,486.031,0.53854,0.62299,0.39681,0.86569,0.99578,1,0.995,0.87848,0.99578,1,0.995,0.86155,0.51753,0.64032,0.3486,0.87653,0.00123241,0.00123241,0.00123241
81,492.71,0.58192,0.6558,0.40889,0.86863,0.99471,1,0.995,0.88358,0.99471,1,0.995,0.86236,0.52996,0.60402,0.34729,0.86504,0.00122691,0.00122691,0.00122691
82,499.378,0.54972,0.65562,0.39122,0.86117,0.99679,1,0.995,0.88255,0.99679,1,0.995,0.86299,0.47845,0.66258,0.31703,0.84771,0.00122141,0.00122141,0.00122141
83,505.441,0.56071,0.6937,0.39618,0.86788,0.99507,1,0.995,0.88505,0.99507,1,0.995,0.85119,0.50446,0.63199,0.33555,0.86424,0.00121591,0.00121591,0.00121591
84,511.632,0.54572,0.65914,0.40646,0.85961,0.99678,1,0.995,0.89196,0.99678,1,0.995,0.86735,0.50647,0.65469,0.31793,0.86326,0.00121041,0.00121041,0.00121041
85,517.648,0.54085,0.68111,0.3785,0.86778,0.99574,1,0.995,0.88828,0.99574,1,0.995,0.85339,0.50732,0.66581,0.32488,0.86931,0.00120491,0.00120491,0.00120491
86,523.778,0.53759,0.68432,0.37378,0.8608,0.99638,1,0.995,0.88268,0.99638,1,0.995,0.8554,0.48057,0.6558,0.33751,0.85141,0.00119941,0.00119941,0.00119941
87,530.026,0.52784,0.67993,0.38906,0.85772,0.9974,1,0.995,0.88531,0.9974,1,0.995,0.86362,0.49122,0.62468,0.33099,0.85823,0.00119391,0.00119391,0.00119391
88,536.38,0.54728,0.73595,0.3768,0.86175,0.99684,1,0.995,0.87771,0.99684,1,0.995,0.84903,0.5173,0.63573,0.33649,0.86349,0.0011884,0.0011884,0.0011884
89,542.41,0.54979,0.6476,0.38916,0.8628,0.99407,1,0.995,0.86005,0.99407,1,0.995,0.82878,0.5748,0.7258,0.35024,0.89013,0.0011829,0.0011829,0.0011829
90,548.986,0.55851,0.68251,0.4016,0.86572,0.99475,0.9902,0.9949,0.85839,0.99475,0.9902,0.9949,0.83911,0.56591,0.69745,0.34523,0.89161,0.0011774,0.0011774,0.0011774
91,555.199,0.54449,0.73543,0.39497,0.86053,0.99459,1,0.995,0.89203,0.99459,1,0.995,0.859,0.55881,0.67947,0.34147,0.88894,0.0011719,0.0011719,0.0011719
92,561.185,0.54248,0.69738,0.39102,0.85133,0.9913,1,0.995,0.89923,0.9913,1,0.995,0.8656,0.50405,0.65307,0.33617,0.87714,0.0011664,0.0011664,0.0011664
93,567.064,0.53597,0.63857,0.38421,0.86285,0.99623,1,0.995,0.89769,0.99623,1,0.995,0.86796,0.48403,0.6728,0.32843,0.85989,0.0011609,0.0011609,0.0011609
94,572.996,0.53365,0.6669,0.37611,0.86308,0.99565,1,0.995,0.8983,0.99565,1,0.995,0.87063,0.51096,0.62226,0.33104,0.85654,0.0011554,0.0011554,0.0011554
95,579.061,0.58067,0.70548,0.40264,0.8684,0.9951,1,0.995,0.89116,0.9951,1,0.995,0.86025,0.51745,0.64129,0.32942,0.86089,0.0011499,0.0011499,0.0011499
96,585.059,0.51126,0.62263,0.37753,0.85296,0.99703,1,0.995,0.89916,0.99703,1,0.995,0.87369,0.48289,0.65023,0.32843,0.85436,0.0011444,0.0011444,0.0011444
